lambda  n   fit
6.512599999999999909e+02 -5.120000000000000284e+01 0.000000000000000000e+00
6.512999999999999545e+02 3.482000000000000028e+01 0.000000000000000000e+00
6.513500000000000227e+02 -7.987000000000000455e+01 0.000000000000000000e+00
6.513899999999999864e+02 -2.867000000000000171e+01 0.000000000000000000e+00
6.514299999999999500e+02 1.003499999999999943e+02 0.000000000000000000e+00
6.514800000000000182e+02 1.024000000000000021e+01 0.000000000000000000e+00
6.515199999999999818e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.515599999999999454e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.516000000000000227e+02 -1.351699999999999875e+02 0.000000000000000000e+00
6.516499999999999773e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.516900000000000546e+02 -1.637999999999999901e+01 0.000000000000000000e+00
6.517300000000000182e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.517699999999999818e+02 -1.474499999999999886e+02 0.000000000000000000e+00
6.518200000000000500e+02 6.962999999999999545e+01 0.000000000000000000e+00
6.518600000000000136e+02 4.710000000000000142e+01 0.000000000000000000e+00
6.518999999999999773e+02 -3.071999999999999886e+01 0.000000000000000000e+00
6.519400000000000546e+02 -8.192000000000000171e+01 0.000000000000000000e+00
6.519900000000000091e+02 -4.300999999999999801e+01 0.000000000000000000e+00
6.520299999999999727e+02 -5.325000000000000000e+01 0.000000000000000000e+00
6.520700000000000500e+02 3.277000000000000313e+01 0.000000000000000000e+00
6.521100000000000136e+02 2.049999999999999822e+00 0.000000000000000000e+00
6.521599999999999682e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.522000000000000455e+02 -1.228799999999999955e+02 0.000000000000000000e+00
6.522400000000000091e+02 -1.842999999999999972e+01 0.000000000000000000e+00
6.522799999999999727e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.523300000000000409e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.523700000000000045e+02 1.637999999999999901e+01 0.000000000000000000e+00
6.524099999999999682e+02 3.482000000000000028e+01 0.000000000000000000e+00
6.524500000000000455e+02 6.143999999999999773e+01 0.000000000000000000e+00
6.525000000000000000e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.525399999999999636e+02 -4.300999999999999801e+01 0.000000000000000000e+00
6.525800000000000409e+02 2.049999999999999822e+00 0.000000000000000000e+00
6.526200000000000045e+02 -2.457999999999999829e+01 0.000000000000000000e+00
6.526699999999999591e+02 -9.215999999999999659e+01 0.000000000000000000e+00
6.527100000000000364e+02 1.269699999999999989e+02 0.000000000000000000e+00
6.527500000000000000e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.527899999999999636e+02 -4.300999999999999801e+01 0.000000000000000000e+00
6.528400000000000318e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.528799999999999955e+02 5.939000000000000057e+01 0.000000000000000000e+00
6.529199999999999591e+02 1.637999999999999901e+01 0.000000000000000000e+00
6.529600000000000364e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.530000000000000000e+02 1.024000000000000021e+01 0.000000000000000000e+00
6.530499999999999545e+02 3.890999999999999659e+01 0.000000000000000000e+00
6.530900000000000318e+02 -1.842999999999999972e+01 0.000000000000000000e+00
6.531299999999999955e+02 -5.120000000000000284e+01 0.000000000000000000e+00
6.531699999999999591e+02 3.277000000000000313e+01 0.000000000000000000e+00
6.532200000000000273e+02 1.637999999999999901e+01 0.000000000000000000e+00
6.532599999999999909e+02 4.710000000000000142e+01 0.000000000000000000e+00
6.532999999999999545e+02 -1.842999999999999972e+01 0.000000000000000000e+00
6.533400000000000318e+02 -9.625000000000000000e+01 0.000000000000000000e+00
6.533899999999999864e+02 4.099999999999999645e+00 0.000000000000000000e+00
6.534299999999999500e+02 -6.757999999999999829e+01 0.000000000000000000e+00
6.534700000000000273e+02 3.277000000000000313e+01 0.000000000000000000e+00
6.535099999999999909e+02 1.842999999999999972e+01 0.000000000000000000e+00
6.535499999999999545e+02 -5.734000000000000341e+01 0.000000000000000000e+00
6.536000000000000227e+02 6.143999999999999773e+01 0.000000000000000000e+00
6.536399999999999864e+02 -1.433999999999999986e+01 0.000000000000000000e+00
6.536799999999999500e+02 -1.433999999999999986e+01 0.000000000000000000e+00
6.537200000000000273e+02 -9.215999999999999659e+01 0.000000000000000000e+00
6.537699999999999818e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.538099999999999454e+02 -1.842999999999999972e+01 0.000000000000000000e+00
6.538500000000000227e+02 -2.457999999999999829e+01 0.000000000000000000e+00
6.538899999999999864e+02 -2.662000000000000099e+01 0.000000000000000000e+00
6.539299999999999500e+02 4.300999999999999801e+01 0.000000000000000000e+00
6.539800000000000182e+02 -2.867000000000000171e+01 0.000000000000000000e+00
6.540199999999999818e+02 7.168000000000000682e+01 0.000000000000000000e+00
6.540599999999999454e+02 -5.529999999999999716e+01 0.000000000000000000e+00
6.541000000000000227e+02 -1.228999999999999915e+01 0.000000000000000000e+00
6.541399999999999864e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.541900000000000546e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.542300000000000182e+02 -1.474499999999999886e+02 0.000000000000000000e+00
6.542699999999999818e+02 -5.734000000000000341e+01 0.000000000000000000e+00
6.543099999999999454e+02 -3.685999999999999943e+01 0.000000000000000000e+00
6.543500000000000227e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.543999999999999773e+02 8.396999999999999886e+01 0.000000000000000000e+00
6.544400000000000546e+02 3.482000000000000028e+01 0.000000000000000000e+00
6.544800000000000182e+02 -1.024000000000000021e+01 0.000000000000000000e+00
6.545199999999999818e+02 -1.228999999999999915e+01 0.000000000000000000e+00
6.545700000000000500e+02 5.939000000000000057e+01 0.000000000000000000e+00
6.546100000000000136e+02 -1.024000000000000021e+01 0.000000000000000000e+00
6.546499999999999773e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.546900000000000546e+02 2.049999999999999822e+00 0.000000000000000000e+00
6.547300000000000182e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.547799999999999727e+02 -1.842999999999999972e+01 0.000000000000000000e+00
6.548200000000000500e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.548600000000000136e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.548999999999999773e+02 -2.662000000000000099e+01 0.000000000000000000e+00
6.549400000000000546e+02 5.529999999999999716e+01 0.000000000000000000e+00
6.549800000000000182e+02 7.168000000000000682e+01 0.000000000000000000e+00
6.550299999999999727e+02 2.662000000000000099e+01 0.000000000000000000e+00
6.550700000000000500e+02 1.085400000000000063e+02 0.000000000000000000e+00
6.551100000000000136e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.551499999999999773e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.551900000000000546e+02 -2.253000000000000114e+01 0.000000000000000000e+00
6.552400000000000091e+02 1.637999999999999901e+01 0.000000000000000000e+00
6.552799999999999727e+02 1.064899999999999949e+02 0.000000000000000000e+00
6.553200000000000500e+02 -7.168000000000000682e+01 0.000000000000000000e+00
6.553600000000000136e+02 -6.139999999999999680e+00 0.000000000000000000e+00
6.553999999999999773e+02 -2.048000000000000043e+01 0.000000000000000000e+00
6.554500000000000455e+02 2.049999999999999822e+00 0.000000000000000000e+00
6.554900000000000091e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.555299999999999727e+02 4.300999999999999801e+01 0.000000000000000000e+00
6.555700000000000500e+02 -5.529999999999999716e+01 0.000000000000000000e+00
6.556100000000000136e+02 -6.553000000000000114e+01 0.000000000000000000e+00
6.556499999999999773e+02 2.049999999999999822e+00 0.000000000000000000e+00
6.557000000000000455e+02 4.506000000000000227e+01 0.000000000000000000e+00
6.557400000000000091e+02 -2.049999999999999822e+00 0.000000000000000000e+00
6.557799999999999727e+02 -6.349000000000000199e+01 0.000000000000000000e+00
6.558200000000000500e+02 -5.529999999999999716e+01 0.000000000000000000e+00
6.558600000000000136e+02 -4.710000000000000142e+01 0.000000000000000000e+00
6.559099999999999682e+02 9.215999999999999659e+01 0.000000000000000000e+00
6.559500000000000455e+02 -5.734000000000000341e+01 0.000000000000000000e+00
6.559900000000000091e+02 -8.601000000000000512e+01 0.000000000000000000e+00
6.560299999999999727e+02 6.553000000000000114e+01 0.000000000000000000e+00
6.560700000000000500e+02 -4.096000000000000085e+01 0.000000000000000000e+00
6.561100000000000136e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.561599999999999682e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.562000000000000455e+02 2.049999999999999822e+00 0.000000000000000000e+00
6.562400000000000091e+02 -2.867000000000000171e+01 0.000000000000000000e+00
6.562799999999999727e+02 -2.253000000000000114e+01 0.000000000000000000e+00
6.563200000000000500e+02 3.482000000000000028e+01 0.000000000000000000e+00
6.563600000000000136e+02 3.482000000000000028e+01 0.000000000000000000e+00
6.564099999999999682e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.564500000000000455e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.564900000000000091e+02 -2.457999999999999829e+01 0.000000000000000000e+00
6.565299999999999727e+02 -5.529999999999999716e+01 0.000000000000000000e+00
6.565700000000000500e+02 -1.024000000000000021e+01 0.000000000000000000e+00
6.566100000000000136e+02 -3.071999999999999886e+01 0.000000000000000000e+00
6.566599999999999682e+02 -4.300999999999999801e+01 0.000000000000000000e+00
6.567000000000000455e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.567400000000000091e+02 -6.757999999999999829e+01 0.000000000000000000e+00
6.567799999999999727e+02 -7.576999999999999602e+01 0.000000000000000000e+00
6.568200000000000500e+02 -3.277000000000000313e+01 0.000000000000000000e+00
6.568600000000000136e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.569099999999999682e+02 -5.120000000000000284e+01 0.000000000000000000e+00
6.569500000000000455e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.569900000000000091e+02 -1.433999999999999986e+01 0.000000000000000000e+00
6.570299999999999727e+02 -2.048000000000000043e+01 0.000000000000000000e+00
6.570700000000000500e+02 9.215999999999999659e+01 0.000000000000000000e+00
6.571100000000000136e+02 -6.349000000000000199e+01 0.000000000000000000e+00
6.571499999999999773e+02 -7.168000000000000682e+01 0.000000000000000000e+00
6.572000000000000455e+02 1.842999999999999972e+01 0.000000000000000000e+00
6.572400000000000091e+02 -2.253000000000000114e+01 0.000000000000000000e+00
6.572799999999999727e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.573200000000000500e+02 -8.189999999999999503e+00 0.000000000000000000e+00
6.573600000000000136e+02 -3.685999999999999943e+01 0.000000000000000000e+00
6.573999999999999773e+02 -6.757999999999999829e+01 0.000000000000000000e+00
6.574400000000000546e+02 -1.105900000000000034e+02 0.000000000000000000e+00
6.574900000000000091e+02 -2.867000000000000171e+01 0.000000000000000000e+00
6.575299999999999727e+02 4.710000000000000142e+01 0.000000000000000000e+00
6.575700000000000500e+02 -2.049999999999999822e+00 0.000000000000000000e+00
6.576100000000000136e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.576499999999999773e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.576900000000000546e+02 -5.939000000000000057e+01 0.000000000000000000e+00
6.577300000000000182e+02 3.482000000000000028e+01 0.000000000000000000e+00
6.577799999999999727e+02 -8.192000000000000171e+01 0.000000000000000000e+00
6.578200000000000500e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.578600000000000136e+02 6.554000000000000625e+01 0.000000000000000000e+00
6.578999999999999773e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.579400000000000546e+02 -3.482000000000000028e+01 0.000000000000000000e+00
6.579800000000000182e+02 -6.554000000000000625e+01 0.000000000000000000e+00
6.580199999999999818e+02 4.300999999999999801e+01 0.000000000000000000e+00
6.580700000000000500e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.581100000000000136e+02 -2.662000000000000099e+01 0.000000000000000000e+00
6.581499999999999773e+02 4.506000000000000227e+01 0.000000000000000000e+00
6.581900000000000546e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.582300000000000182e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.582699999999999818e+02 -6.139999999999999680e+00 0.000000000000000000e+00
6.583099999999999454e+02 -7.576999999999999602e+01 0.000000000000000000e+00
6.583500000000000227e+02 -4.096000000000000085e+01 0.000000000000000000e+00
6.583999999999999773e+02 4.099999999999999645e+00 0.000000000000000000e+00
6.584400000000000546e+02 6.143999999999999773e+01 0.000000000000000000e+00
6.584800000000000182e+02 -2.048000000000000043e+01 0.000000000000000000e+00
6.585199999999999818e+02 -4.300999999999999801e+01 0.000000000000000000e+00
6.585599999999999454e+02 2.049999999999999822e+00 0.000000000000000000e+00
6.586000000000000227e+02 -4.300999999999999801e+01 0.000000000000000000e+00
6.586399999999999864e+02 -2.253000000000000114e+01 0.000000000000000000e+00
6.586799999999999500e+02 4.710000000000000142e+01 0.000000000000000000e+00
6.587300000000000182e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.587699999999999818e+02 -8.189999999999999503e+00 0.000000000000000000e+00
6.588099999999999454e+02 -2.867000000000000171e+01 0.000000000000000000e+00
6.588500000000000227e+02 -6.139999999999999680e+00 0.000000000000000000e+00
6.588899999999999864e+02 5.939000000000000057e+01 0.000000000000000000e+00
6.589299999999999500e+02 -4.300999999999999801e+01 0.000000000000000000e+00
6.589700000000000273e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.590099999999999909e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.590599999999999454e+02 -8.189999999999999503e+00 0.000000000000000000e+00
6.591000000000000227e+02 1.720300000000000011e+02 0.000000000000000000e+00
6.591399999999999864e+02 -2.457999999999999829e+01 0.000000000000000000e+00
6.591799999999999500e+02 2.867000000000000171e+01 0.000000000000000000e+00
6.592200000000000273e+02 -3.482000000000000028e+01 0.000000000000000000e+00
6.592599999999999909e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.592999999999999545e+02 -2.253000000000000114e+01 0.000000000000000000e+00
6.593400000000000318e+02 -2.867000000000000171e+01 0.000000000000000000e+00
6.593799999999999955e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.594199999999999591e+02 4.099999999999999645e+00 0.000000000000000000e+00
6.594700000000000273e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.595099999999999909e+02 -6.139999999999999680e+00 0.000000000000000000e+00
6.595499999999999545e+02 -2.457999999999999829e+01 0.000000000000000000e+00
6.595900000000000318e+02 1.064899999999999949e+02 0.000000000000000000e+00
6.596299999999999955e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.596699999999999591e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.597100000000000364e+02 -5.939000000000000057e+01 0.000000000000000000e+00
6.597500000000000000e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.597899999999999636e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.598300000000000409e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.598799999999999955e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.599199999999999591e+02 -4.506000000000000227e+01 0.000000000000000000e+00
6.599600000000000364e+02 -2.867000000000000171e+01 0.000000000000000000e+00
6.600000000000000000e+02 -9.420999999999999375e+01 0.000000000000000000e+00
6.600399999999999636e+02 1.208299999999999983e+02 0.000000000000000000e+00
6.600800000000000409e+02 -2.457999999999999829e+01 0.000000000000000000e+00
6.601200000000000045e+02 2.048000000000000043e+01 0.000000000000000000e+00
