lambda  n   fit
6.032500000000000000e+02 1.331200000000000045e+02 0.000000000000000000e+00
6.032999999999999545e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.033600000000000136e+02 4.710000000000000142e+01 0.000000000000000000e+00
6.034099999999999682e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.034600000000000364e+02 1.208299999999999983e+02 0.000000000000000000e+00
6.035099999999999909e+02 2.662000000000000099e+01 0.000000000000000000e+00
6.035599999999999454e+02 3.890999999999999659e+01 0.000000000000000000e+00
6.036100000000000136e+02 1.249300000000000068e+02 0.000000000000000000e+00
6.036599999999999682e+02 3.277000000000000313e+01 0.000000000000000000e+00
6.037100000000000364e+02 1.597400000000000091e+02 0.000000000000000000e+00
6.037599999999999909e+02 -2.662000000000000099e+01 0.000000000000000000e+00
6.038200000000000500e+02 3.890999999999999659e+01 0.000000000000000000e+00
6.038700000000000045e+02 1.187800000000000011e+02 0.000000000000000000e+00
6.039199999999999591e+02 9.010999999999999943e+01 0.000000000000000000e+00
6.039700000000000273e+02 5.939000000000000057e+01 0.000000000000000000e+00
6.040199999999999818e+02 1.433600000000000136e+02 0.000000000000000000e+00
6.040700000000000500e+02 9.625000000000000000e+01 0.000000000000000000e+00
6.041200000000000045e+02 6.962999999999999545e+01 0.000000000000000000e+00
6.041699999999999591e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.042200000000000273e+02 1.064899999999999949e+02 0.000000000000000000e+00
6.042799999999999727e+02 5.120000000000000284e+01 0.000000000000000000e+00
6.043300000000000409e+02 5.529999999999999716e+01 0.000000000000000000e+00
6.043799999999999955e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.044299999999999500e+02 8.601000000000000512e+01 0.000000000000000000e+00
6.044800000000000182e+02 1.085400000000000063e+02 0.000000000000000000e+00
6.045299999999999727e+02 6.554000000000000625e+01 0.000000000000000000e+00
6.045800000000000409e+02 3.890999999999999659e+01 0.000000000000000000e+00
6.046299999999999955e+02 3.890999999999999659e+01 0.000000000000000000e+00
6.046799999999999500e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.047300000000000182e+02 2.027500000000000000e+02 0.000000000000000000e+00
6.047799999999999727e+02 3.890999999999999659e+01 0.000000000000000000e+00
6.048400000000000318e+02 7.576999999999999602e+01 0.000000000000000000e+00
6.048899999999999864e+02 1.024000000000000021e+01 0.000000000000000000e+00
6.049400000000000546e+02 9.010999999999999943e+01 0.000000000000000000e+00
6.049900000000000091e+02 4.300999999999999801e+01 0.000000000000000000e+00
6.050399999999999636e+02 2.293700000000000045e+02 0.000000000000000000e+00
6.050900000000000318e+02 8.806000000000000227e+01 0.000000000000000000e+00
6.051399999999999864e+02 1.474499999999999886e+02 0.000000000000000000e+00
6.051900000000000546e+02 3.890999999999999659e+01 0.000000000000000000e+00
6.052400000000000091e+02 9.625000000000000000e+01 0.000000000000000000e+00
6.052899999999999636e+02 2.662000000000000099e+01 0.000000000000000000e+00
6.053400000000000318e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.053999999999999773e+02 4.506000000000000227e+01 0.000000000000000000e+00
6.054500000000000455e+02 1.433600000000000136e+02 0.000000000000000000e+00
6.055000000000000000e+02 1.495000000000000000e+02 0.000000000000000000e+00
6.055499999999999545e+02 1.802199999999999989e+02 0.000000000000000000e+00
6.056000000000000227e+02 6.553000000000000114e+01 0.000000000000000000e+00
6.056499999999999773e+02 1.167300000000000040e+02 0.000000000000000000e+00
6.057000000000000455e+02 -1.228999999999999915e+01 0.000000000000000000e+00
6.057500000000000000e+02 1.637999999999999901e+01 0.000000000000000000e+00
6.057999999999999545e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.058500000000000227e+02 6.349000000000000199e+01 0.000000000000000000e+00
6.058999999999999773e+02 1.699799999999999898e+02 0.000000000000000000e+00
6.059500000000000455e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.060000000000000000e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.060599999999999454e+02 4.506000000000000227e+01 0.000000000000000000e+00
6.061100000000000136e+02 -2.048000000000000043e+01 0.000000000000000000e+00
6.061599999999999682e+02 4.300999999999999801e+01 0.000000000000000000e+00
6.062100000000000364e+02 -3.890999999999999659e+01 0.000000000000000000e+00
6.062599999999999909e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.063099999999999454e+02 1.433600000000000136e+02 0.000000000000000000e+00
6.063600000000000136e+02 1.003499999999999943e+02 0.000000000000000000e+00
6.064099999999999682e+02 1.597400000000000091e+02 0.000000000000000000e+00
6.064600000000000364e+02 5.939000000000000057e+01 0.000000000000000000e+00
6.065099999999999909e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.065599999999999454e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.066100000000000136e+02 -4.914999999999999858e+01 0.000000000000000000e+00
6.066599999999999682e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.067100000000000364e+02 -1.842999999999999972e+01 0.000000000000000000e+00
6.067599999999999909e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.068099999999999454e+02 1.208299999999999983e+02 0.000000000000000000e+00
6.068700000000000045e+02 9.215999999999999659e+01 0.000000000000000000e+00
6.069199999999999591e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.069700000000000273e+02 1.699799999999999898e+02 0.000000000000000000e+00
6.070199999999999818e+02 7.576999999999999602e+01 0.000000000000000000e+00
6.070700000000000500e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.071200000000000045e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.071699999999999591e+02 6.349000000000000199e+01 0.000000000000000000e+00
6.072200000000000273e+02 1.044500000000000028e+02 0.000000000000000000e+00
6.072699999999999818e+02 -1.433999999999999986e+01 0.000000000000000000e+00
6.073200000000000500e+02 5.120000000000000284e+01 0.000000000000000000e+00
6.073700000000000045e+02 -2.457999999999999829e+01 0.000000000000000000e+00
6.074199999999999591e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.074700000000000273e+02 4.710000000000000142e+01 0.000000000000000000e+00
6.075199999999999818e+02 1.392599999999999909e+02 0.000000000000000000e+00
6.075700000000000500e+02 1.085400000000000063e+02 0.000000000000000000e+00
6.076200000000000045e+02 -1.024000000000000021e+01 0.000000000000000000e+00
6.076699999999999591e+02 1.024000000000000021e+01 0.000000000000000000e+00
6.077200000000000273e+02 1.433600000000000136e+02 0.000000000000000000e+00
6.077699999999999818e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.078300000000000409e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.078799999999999955e+02 6.757999999999999829e+01 0.000000000000000000e+00
6.079299999999999500e+02 5.939000000000000057e+01 0.000000000000000000e+00
6.079800000000000182e+02 1.495000000000000000e+02 0.000000000000000000e+00
6.080299999999999727e+02 -1.228999999999999915e+01 0.000000000000000000e+00
6.080800000000000409e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.081299999999999955e+02 6.757999999999999829e+01 0.000000000000000000e+00
6.081799999999999500e+02 1.105900000000000034e+02 0.000000000000000000e+00
6.082300000000000182e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.082799999999999727e+02 6.143999999999999773e+01 0.000000000000000000e+00
6.083300000000000409e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.083799999999999955e+02 1.392599999999999909e+02 0.000000000000000000e+00
6.084299999999999500e+02 7.576999999999999602e+01 0.000000000000000000e+00
6.084800000000000182e+02 1.105900000000000034e+02 0.000000000000000000e+00
6.085299999999999727e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.085800000000000409e+02 -2.253000000000000114e+01 0.000000000000000000e+00
6.086299999999999955e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.086799999999999500e+02 1.331200000000000045e+02 0.000000000000000000e+00
6.087300000000000182e+02 7.781999999999999318e+01 0.000000000000000000e+00
6.087799999999999727e+02 1.658899999999999864e+02 0.000000000000000000e+00
6.088300000000000409e+02 1.822700000000000102e+02 0.000000000000000000e+00
6.088799999999999955e+02 1.126400000000000006e+02 0.000000000000000000e+00
6.089299999999999500e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.089800000000000182e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.090299999999999727e+02 2.662000000000000099e+01 0.000000000000000000e+00
6.090800000000000409e+02 1.064899999999999949e+02 0.000000000000000000e+00
6.091299999999999955e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.091799999999999500e+02 -6.139999999999999680e+00 0.000000000000000000e+00
6.092300000000000182e+02 2.150399999999999920e+02 0.000000000000000000e+00
6.092799999999999727e+02 1.392599999999999909e+02 0.000000000000000000e+00
6.093300000000000409e+02 1.699799999999999898e+02 0.000000000000000000e+00
6.093799999999999955e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.094299999999999500e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.094800000000000182e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.095299999999999727e+02 1.064899999999999949e+02 0.000000000000000000e+00
6.095800000000000409e+02 8.396999999999999886e+01 0.000000000000000000e+00
6.096299999999999955e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.096900000000000546e+02 9.829999999999999716e+01 0.000000000000000000e+00
6.097400000000000091e+02 -1.433999999999999986e+01 0.000000000000000000e+00
6.097899999999999636e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.098400000000000318e+02 1.740800000000000125e+02 0.000000000000000000e+00
6.098899999999999864e+02 1.556500000000000057e+02 0.000000000000000000e+00
6.099400000000000546e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.099900000000000091e+02 1.064899999999999949e+02 0.000000000000000000e+00
6.100399999999999636e+02 5.939000000000000057e+01 0.000000000000000000e+00
6.100900000000000318e+02 1.351699999999999875e+02 0.000000000000000000e+00
6.101399999999999864e+02 -6.962999999999999545e+01 0.000000000000000000e+00
6.101900000000000546e+02 -8.601000000000000512e+01 0.000000000000000000e+00
6.102400000000000091e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.102899999999999636e+02 1.044500000000000028e+02 0.000000000000000000e+00
6.103400000000000318e+02 1.781699999999999875e+02 0.000000000000000000e+00
6.103899999999999864e+02 8.396999999999999886e+01 0.000000000000000000e+00
6.104400000000000546e+02 7.168000000000000682e+01 0.000000000000000000e+00
6.104900000000000091e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.105399999999999636e+02 7.781999999999999318e+01 0.000000000000000000e+00
6.105900000000000318e+02 1.392599999999999909e+02 0.000000000000000000e+00
6.106399999999999864e+02 1.208299999999999983e+02 0.000000000000000000e+00
6.106900000000000546e+02 2.049999999999999822e+00 0.000000000000000000e+00
6.107400000000000091e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.107899999999999636e+02 1.617899999999999920e+02 0.000000000000000000e+00
6.108400000000000318e+02 3.277000000000000313e+01 0.000000000000000000e+00
6.108899999999999864e+02 1.842999999999999972e+01 0.000000000000000000e+00
6.109400000000000546e+02 2.867000000000000171e+01 0.000000000000000000e+00
6.109900000000000091e+02 8.396999999999999886e+01 0.000000000000000000e+00
6.110399999999999636e+02 8.396999999999999886e+01 0.000000000000000000e+00
6.110900000000000318e+02 9.829999999999999716e+01 0.000000000000000000e+00
6.111399999999999864e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.111799999999999500e+02 1.269699999999999989e+02 0.000000000000000000e+00
6.112300000000000182e+02 2.662000000000000099e+01 0.000000000000000000e+00
6.112799999999999727e+02 -7.781999999999999318e+01 0.000000000000000000e+00
6.113300000000000409e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.113799999999999955e+02 1.474499999999999886e+02 0.000000000000000000e+00
6.114299999999999500e+02 8.806000000000000227e+01 0.000000000000000000e+00
6.114800000000000182e+02 1.003499999999999943e+02 0.000000000000000000e+00
6.115299999999999727e+02 -1.228999999999999915e+01 0.000000000000000000e+00
6.115800000000000409e+02 9.829999999999999716e+01 0.000000000000000000e+00
6.116299999999999955e+02 1.044500000000000028e+02 0.000000000000000000e+00
6.116799999999999500e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.117300000000000182e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.117799999999999727e+02 1.904600000000000080e+02 0.000000000000000000e+00
6.118300000000000409e+02 1.146899999999999977e+02 0.000000000000000000e+00
6.118799999999999955e+02 6.349000000000000199e+01 0.000000000000000000e+00
6.119299999999999500e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.119800000000000182e+02 -8.189999999999999503e+00 0.000000000000000000e+00
6.120299999999999727e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.120800000000000409e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.121299999999999955e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.121799999999999500e+02 1.003499999999999943e+02 0.000000000000000000e+00
6.122300000000000182e+02 1.966100000000000136e+02 0.000000000000000000e+00
6.122799999999999727e+02 5.120000000000000284e+01 0.000000000000000000e+00
6.123300000000000409e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.123799999999999955e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.124299999999999500e+02 4.300999999999999801e+01 0.000000000000000000e+00
6.124800000000000182e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.125299999999999727e+02 6.962999999999999545e+01 0.000000000000000000e+00
6.125800000000000409e+02 -2.457999999999999829e+01 0.000000000000000000e+00
6.126299999999999955e+02 -2.048000000000000043e+01 0.000000000000000000e+00
6.126799999999999500e+02 1.863700000000000045e+02 0.000000000000000000e+00
6.127300000000000182e+02 1.126400000000000006e+02 0.000000000000000000e+00
6.127799999999999727e+02 9.625000000000000000e+01 0.000000000000000000e+00
6.128300000000000409e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.128799999999999955e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.129299999999999500e+02 9.625000000000000000e+01 0.000000000000000000e+00
6.129700000000000273e+02 9.625000000000000000e+01 0.000000000000000000e+00
6.130199999999999818e+02 1.474499999999999886e+02 0.000000000000000000e+00
6.130700000000000500e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.131200000000000045e+02 7.576999999999999602e+01 0.000000000000000000e+00
6.131699999999999591e+02 1.249300000000000068e+02 0.000000000000000000e+00
6.132200000000000273e+02 -1.842999999999999972e+01 0.000000000000000000e+00
6.132699999999999818e+02 5.529999999999999716e+01 0.000000000000000000e+00
6.133200000000000500e+02 8.806000000000000227e+01 0.000000000000000000e+00
6.133700000000000045e+02 6.349000000000000199e+01 0.000000000000000000e+00
6.134199999999999591e+02 1.842999999999999972e+01 0.000000000000000000e+00
6.134700000000000273e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.135199999999999818e+02 9.010999999999999943e+01 0.000000000000000000e+00
6.135700000000000500e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.136200000000000045e+02 1.761299999999999955e+02 0.000000000000000000e+00
6.136699999999999591e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.137200000000000273e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.137699999999999818e+02 1.126400000000000006e+02 0.000000000000000000e+00
6.138200000000000500e+02 1.044500000000000028e+02 0.000000000000000000e+00
6.138700000000000045e+02 9.215999999999999659e+01 0.000000000000000000e+00
